file,expected_sha256,actual_sha256,lf_sha256,crlf_sha256,match_kind
phase01h-compiled/alias_diagnostic.csv,cfc911bdc6210491d84972aa6585bd8dcd2683d06199e3d39886510572243573,f33b555cc65bbc8576ee0aa761263b11a639c6de5db3defe9df20f0dccb1cc76,f33b555cc65bbc8576ee0aa761263b11a639c6de5db3defe9df20f0dccb1cc76,cfc911bdc6210491d84972aa6585bd8dcd2683d06199e3d39886510572243573,EXPECTED_IS_CRLF_NORMALIZED
phase01h-compiled/cpu_microbenchmark.csv,a7143f290fa87fd58a8b34a7ae01935f13731786535db2f6536a4c2b6e0ddc52,1e45b0bbc7457518e6fad3bf03c60390c820376a6a21ba74de01ab8ff156318f,1e45b0bbc7457518e6fad3bf03c60390c820376a6a21ba74de01ab8ff156318f,a7143f290fa87fd58a8b34a7ae01935f13731786535db2f6536a4c2b6e0ddc52,EXPECTED_IS_CRLF_NORMALIZED
phase01h-compiled/frequency_response.csv,0e1d1c57af55d497ca29c0365829c9e1489b6ef220d4dd2a729b1f045721031e,920cef66f7b715b042db6a3b93e6ca965e95631bb0c0819067286f2a8251ede5,920cef66f7b715b042db6a3b93e6ca965e95631bb0c0819067286f2a8251ede5,0e1d1c57af55d497ca29c0365829c9e1489b6ef220d4dd2a729b1f045721031e,EXPECTED_IS_CRLF_NORMALIZED
phase01h-compiled/output_impedance_proxy.csv,35ccb88cda8f15ccaa2b7b907080330d29150eef38930c8152bc855782590770,6570f57b9a4e00b5e74fd53bf8ed779d82ff1c968bf4918a39d96c87398e517f,6570f57b9a4e00b5e74fd53bf8ed779d82ff1c968bf4918a39d96c87398e517f,35ccb88cda8f15ccaa2b7b907080330d29150eef38930c8152bc855782590770,EXPECTED_IS_CRLF_NORMALIZED
phase01h-compiled/sample_rate.csv,8e63da6a47c54fd650c42807902eb4e9c3163c3d587bee0d244b1a5430d0d164,597dbca938690320b99b23ca6ff37ca2c886597e371b90e31e124551d52fa906,597dbca938690320b99b23ca6ff37ca2c886597e371b90e31e124551d52fa906,8e63da6a47c54fd650c42807902eb4e9c3163c3d587bee0d244b1a5430d0d164,EXPECTED_IS_CRLF_NORMALIZED
phase01h-compiled/stress.csv,d794388751f5cf86101387ef749ff4b90f6d24b62d0b00a369f8c2f71063b266,86f3b063d8d08e23ce7a14196a26fa1a5777e4948f72b091388423b8b33a965f,86f3b063d8d08e23ce7a14196a26fa1a5777e4948f72b091388423b8b33a965f,d794388751f5cf86101387ef749ff4b90f6d24b62d0b00a369f8c2f71063b266,EXPECTED_IS_CRLF_NORMALIZED
phase01h-compiled/thd_1k.csv,aa77ecf53c9338e6479f6fe30971ca9d8047fce2baec22f46aeca9fa6f260f15,5719881ad13b5caf1a586009ac2ddc767054da0bf765d01e2fe85120f31c3627,5719881ad13b5caf1a586009ac2ddc767054da0bf765d01e2fe85120f31c3627,aa77ecf53c9338e6479f6fe30971ca9d8047fce2baec22f46aeca9fa6f260f15,EXPECTED_IS_CRLF_NORMALIZED
phase01h-free-vocal-ab/metrics.csv,03318bcb1b472693873760ed6bc54216f8d50eeb64b5374bb9da898782cd0824,cdf2aa608f9a058630b0edf9c074ae04ccc24bc0bdec1ce70ea7027d87974e5a,cdf2aa608f9a058630b0edf9c074ae04ccc24bc0bdec1ce70ea7027d87974e5a,03318bcb1b472693873760ed6bc54216f8d50eeb64b5374bb9da898782cd0824,EXPECTED_IS_CRLF_NORMALIZED
phase01h-free-vocal-ab/render_stats.csv,e2702fc10720d1b412b6a4369f3b54f1e4578c3738983e0f66ac143eff8dabb8,1bd54254ac81bc76c55bd0ae47128067c450b4f37fc225183f1e26a93d0235a6,1bd54254ac81bc76c55bd0ae47128067c450b4f37fc225183f1e26a93d0235a6,e2702fc10720d1b412b6a4369f3b54f1e4578c3738983e0f66ac143eff8dabb8,EXPECTED_IS_CRLF_NORMALIZED
